Relu,1,13,13,153,0,0,0,0,0,0,0,1,13,13,153,0
Conv2D,1,13,13,153,0,5,5,153,230,1,1,1,13,13,230,0
Relu,1,13,13,230,0,0,0,0,0,0,0,1,13,13,230,0
MaxPool,1,13,13,230,0,3,3,0,0,2,2,1,230,0,0,0
Mean,1,230,0,0,0,0,0,0,0,0,0,1,230,0,0,0
Reshape,1,230,0,0,0,0,0,0,0,0,0,-1,230,0,0,0
MatMul,-1,230,0,0,0,0,0,0,0,0,0,-1,2457,0,0,0
Relu,-1,2457,0,0,0,0,0,0,0,0,0,-1,2457,0,0,0
MatMul,-1,2457,0,0,0,0,0,0,0,0,0,-1,4095,0,0,0
Relu,-1,4095,0,0,0,0,0,0,0,0,0,-1,4095,0,0,0
MatMul,-1,4095,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,5,5,3,89,4,4,1,56,56,89,0
Relu,1,56,56,89,0,0,0,0,0,0,0,1,56,56,89,0
MaxPool,1,56,56,89,0,3,3,0,0,2,2,1,28,28,89,0
Conv2D,1,28,28,89,0,5,5,89,326,1,1,1,28,28,326,0
Relu,1,28,28,326,0,0,0,0,0,0,0,1,28,28,326,0
MaxPool,1,28,28,326,0,3,3,0,0,2,2,1,13,13,326,0
Conv2D,1,13,13,326,0,1,1,326,537,1,1,1,13,13,537,0
Relu,1,13,13,537,0,0,0,0,0,0,0,1,13,13,537,0
Conv2D,1,13,13,537,0,3,3,537,179,1,1,1,13,13,179,0
Relu,1,13,13,179,0,0,0,0,0,0,0,1,13,13,179,0
Conv2D,1,13,13,179,0,3,3,179,51,1,1,1,13,13,51,0
Relu,1,13,13,51,0,0,0,0,0,0,0,1,13,13,51,0
MaxPool,1,13,13,51,0,3,3,0,0,2,2,1,51,0,0,0
Mean,1,51,0,0,0,0,0,0,0,0,0,1,51,0,0,0
Reshape,1,51,0,0,0,0,0,0,0,0,0,-1,51,0,0,0
MatMul,-1,51,0,0,0,0,0,0,0,0,0,-1,1638,0,0,0
Relu,-1,1638,0,0,0,0,0,0,0,0,0,-1,1638,0,0,0
MatMul,-1,1638,0,0,0,0,0,0,0,0,0,-1,2048,0,0,0
Relu,-1,2048,0,0,0,0,0,0,0,0,0,-1,2048,0,0,0
MatMul,-1,2048,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,5,5,3,108,4,4,1,56,56,108,0
Relu,1,56,56,108,0,0,0,0,0,0,0,1,56,56,108,0
MaxPool,1,56,56,108,0,3,3,0,0,2,2,1,28,28,108,0
Conv2D,1,28,28,108,0,7,7,108,134,1,1,1,28,28,134,0
Relu,1,28,28,134,0,0,0,0,0,0,0,1,28,28,134,0
MaxPool,1,28,28,134,0,3,3,0,0,2,2,1,13,13,134,0
Conv2D,1,13,13,134,0,1,1,134,268,1,1,1,13,13,268,0
Relu,1,13,13,268,0,0,0,0,0,0,0,1,13,13,268,0
Conv2D,1,13,13,268,0,5,5,268,102,1,1,1,13,13,102,0
Relu,1,13,13,102,0,0,0,0,0,0,0,1,13,13,102,0
Conv2D,1,13,13,102,0,3,3,102,153,1,1,1,13,13,153,0
Relu,1,13,13,153,0,0,0,0,0,0,0,1,13,13,153,0
MaxPool,1,13,13,153,0,3,3,0,0,2,2,1,153,0,0,0
Mean,1,153,0,0,0,0,0,0,0,0,0,1,153,0,0,0
Reshape,1,153,0,0,0,0,0,0,0,0,0,-1,153,0,0,0
MatMul,-1,153,0,0,0,0,0,0,0,0,0,-1,4095,0,0,0
Relu,-1,4095,0,0,0,0,0,0,0,0,0,-1,4095,0,0,0
MatMul,-1,4095,0,0,0,0,0,0,0,0,0,-1,3686,0,0,0
Relu,-1,3686,0,0,0,0,0,0,0,0,0,-1,3686,0,0,0
MatMul,-1,3686,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,1,1,3,19,4,4,1,56,56,19,0
Relu,1,56,56,19,0,0,0,0,0,0,0,1,56,56,19,0
MaxPool,1,56,56,19,0,3,3,0,0,2,2,1,28,28,19,0
Conv2D,1,28,28,19,0,5,5,19,307,1,1,1,28,28,307,0
Relu,1,28,28,307,0,0,0,0,0,0,0,1,28,28,307,0
MaxPool,1,28,28,307,0,3,3,0,0,2,2,1,13,13,307,0
Conv2D,1,13,13,307,0,1,1,307,422,1,1,1,13,13,422,0
Relu,1,13,13,422,0,0,0,0,0,0,0,1,13,13,422,0
Conv2D,1,13,13,422,0,5,5,422,332,1,1,1,13,13,332,0
Relu,1,13,13,332,0,0,0,0,0,0,0,1,13,13,332,0
Conv2D,1,13,13,332,0,7,7,332,153,1,1,1,13,13,153,0
Relu,1,13,13,153,0,0,0,0,0,0,0,1,13,13,153,0
MaxPool,1,13,13,153,0,3,3,0,0,2,2,1,153,0,0,0
Mean,1,153,0,0,0,0,0,0,0,0,0,1,153,0,0,0
Reshape,1,153,0,0,0,0,0,0,0,0,0,-1,153,0,0,0
MatMul,-1,153,0,0,0,0,0,0,0,0,0,-1,4505,0,0,0
Relu,-1,4505,0,0,0,0,0,0,0,0,0,-1,4505,0,0,0
MatMul,-1,4505,0,0,0,0,0,0,0,0,0,-1,6144,0,0,0
Relu,-1,6144,0,0,0,0,0,0,0,0,0,-1,6144,0,0,0
MatMul,-1,6144,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,3,3,3,108,4,4,1,56,56,108,0
Relu,1,56,56,108,0,0,0,0,0,0,0,1,56,56,108,0
MaxPool,1,56,56,108,0,3,3,0,0,2,2,1,28,28,108,0
Conv2D,1,28,28,108,0,5,5,108,115,1,1,1,28,28,115,0
Relu,1,28,28,115,0,0,0,0,0,0,0,1,28,28,115,0
MaxPool,1,28,28,115,0,3,3,0,0,2,2,1,13,13,115,0
Conv2D,1,13,13,115,0,1,1,115,422,1,1,1,13,13,422,0
Relu,1,13,13,422,0,0,0,0,0,0,0,1,13,13,422,0
Conv2D,1,13,13,422,0,5,5,422,179,1,1,1,13,13,179,0
Relu,1,13,13,179,0,0,0,0,0,0,0,1,13,13,179,0
Conv2D,1,13,13,179,0,7,7,179,76,1,1,1,13,13,76,0
Relu,1,13,13,76,0,0,0,0,0,0,0,1,13,13,76,0
MaxPool,1,13,13,76,0,3,3,0,0,2,2,1,76,0,0,0
Mean,1,76,0,0,0,0,0,0,0,0,0,1,76,0,0,0
Reshape,1,76,0,0,0,0,0,0,0,0,0,-1,76,0,0,0
MatMul,-1,76,0,0,0,0,0,0,0,0,0,-1,4505,0,0,0
Relu,-1,4505,0,0,0,0,0,0,0,0,0,-1,4505,0,0,0
MatMul,-1,4505,0,0,0,0,0,0,0,0,0,-1,6144,0,0,0
Relu,-1,6144,0,0,0,0,0,0,0,0,0,-1,6144,0,0,0
MatMul,-1,6144,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,5,5,3,63,4,4,1,56,56,63,0
Relu,1,56,56,63,0,0,0,0,0,0,0,1,56,56,63,0
MaxPool,1,56,56,63,0,3,3,0,0,2,2,1,28,28,63,0
Conv2D,1,28,28,63,0,1,1,63,115,1,1,1,28,28,115,0
Relu,1,28,28,115,0,0,0,0,0,0,0,1,28,28,115,0
MaxPool,1,28,28,115,0,3,3,0,0,2,2,1,13,13,115,0
Conv2D,1,13,13,115,0,7,7,115,537,1,1,1,13,13,537,0
Relu,1,13,13,537,0,0,0,0,0,0,0,1,13,13,537,0
Conv2D,1,13,13,537,0,3,3,537,332,1,1,1,13,13,332,0
Relu,1,13,13,332,0,0,0,0,0,0,0,1,13,13,332,0
Conv2D,1,13,13,332,0,5,5,332,255,1,1,1,13,13,255,0
Relu,1,13,13,255,0,0,0,0,0,0,0,1,13,13,255,0
MaxPool,1,13,13,255,0,3,3,0,0,2,2,1,255,0,0,0
Mean,1,255,0,0,0,0,0,0,0,0,0,1,255,0,0,0
Reshape,1,255,0,0,0,0,0,0,0,0,0,-1,255,0,0,0
MatMul,-1,255,0,0,0,0,0,0,0,0,0,-1,2457,0,0,0
Relu,-1,2457,0,0,0,0,0,0,0,0,0,-1,2457,0,0,0
MatMul,-1,2457,0,0,0,0,0,0,0,0,0,-1,5324,0,0,0
Relu,-1,5324,0,0,0,0,0,0,0,0,0,-1,5324,0,0,0
MatMul,-1,5324,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,7,7,3,25,4,4,1,56,56,25,0
Relu,1,56,56,25,0,0,0,0,0,0,0,1,56,56,25,0
MaxPool,1,56,56,25,0,3,3,0,0,2,2,1,28,28,25,0
Conv2D,1,28,28,25,0,3,3,25,96,1,1,1,28,28,96,0
Relu,1,28,28,96,0,0,0,0,0,0,0,1,28,28,96,0
MaxPool,1,28,28,96,0,3,3,0,0,2,2,1,13,13,96,0
Conv2D,1,13,13,96,0,5,5,96,153,1,1,1,13,13,153,0
Relu,1,13,13,153,0,0,0,0,0,0,0,1,13,13,153,0
Conv2D,1,13,13,153,0,5,5,153,204,1,1,1,13,13,204,0
Relu,1,13,13,204,0,0,0,0,0,0,0,1,13,13,204,0
Conv2D,1,13,13,204,0,7,7,204,51,1,1,1,13,13,51,0
Relu,1,13,13,51,0,0,0,0,0,0,0,1,13,13,51,0
MaxPool,1,13,13,51,0,3,3,0,0,2,2,1,51,0,0,0
Mean,1,51,0,0,0,0,0,0,0,0,0,1,51,0,0,0
Reshape,1,51,0,0,0,0,0,0,0,0,0,-1,51,0,0,0
MatMul,-1,51,0,0,0,0,0,0,0,0,0,-1,6963,0,0,0
Relu,-1,6963,0,0,0,0,0,0,0,0,0,-1,6963,0,0,0
MatMul,-1,6963,0,0,0,0,0,0,0,0,0,-1,2048,0,0,0
Relu,-1,2048,0,0,0,0,0,0,0,0,0,-1,2048,0,0,0
MatMul,-1,2048,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,1,1,3,38,4,4,1,56,56,38,0
Relu,1,56,56,38,0,0,0,0,0,0,0,1,56,56,38,0
MaxPool,1,56,56,38,0,3,3,0,0,2,2,1,28,28,38,0
Conv2D,1,28,28,38,0,1,1,38,115,1,1,1,28,28,115,0
Relu,1,28,28,115,0,0,0,0,0,0,0,1,28,28,115,0
MaxPool,1,28,28,115,0,3,3,0,0,2,2,1,13,13,115,0
Conv2D,1,13,13,115,0,3,3,115,76,1,1,1,13,13,76,0
Relu,1,13,13,76,0,0,0,0,0,0,0,1,13,13,76,0
Conv2D,1,13,13,76,0,7,7,76,435,1,1,1,13,13,435,0
Relu,1,13,13,435,0,0,0,0,0,0,0,1,13,13,435,0
Conv2D,1,13,13,435,0,1,1,435,128,1,1,1,13,13,128,0
Relu,1,13,13,128,0,0,0,0,0,0,0,1,13,13,128,0
MaxPool,1,13,13,128,0,3,3,0,0,2,2,1,128,0,0,0
Mean,1,128,0,0,0,0,0,0,0,0,0,1,128,0,0,0
Reshape,1,128,0,0,0,0,0,0,0,0,0,-1,128,0,0,0
MatMul,-1,128,0,0,0,0,0,0,0,0,0,-1,6963,0,0,0
Relu,-1,6963,0,0,0,0,0,0,0,0,0,-1,6963,0,0,0
MatMul,-1,6963,0,0,0,0,0,0,0,0,0,-1,819,0,0,0
Relu,-1,819,0,0,0,0,0,0,0,0,0,-1,819,0,0,0
MatMul,-1,819,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,1,1,3,63,4,4,1,56,56,63,0
Relu,1,56,56,63,0,0,0,0,0,0,0,1,56,56,63,0
MaxPool,1,56,56,63,0,3,3,0,0,2,2,1,28,28,63,0
Conv2D,1,28,28,63,0,7,7,63,249,1,1,1,28,28,249,0
Relu,1,28,28,249,0,0,0,0,0,0,0,1,28,28,249,0
MaxPool,1,28,28,249,0,3,3,0,0,2,2,1,13,13,249,0
Conv2D,1,13,13,249,0,3,3,249,422,1,1,1,13,13,422,0
Relu,1,13,13,422,0,0,0,0,0,0,0,1,13,13,422,0
Conv2D,1,13,13,422,0,5,5,422,102,1,1,1,13,13,102,0
Relu,1,13,13,102,0,0,0,0,0,0,0,1,13,13,102,0
Conv2D,1,13,13,102,0,3,3,102,128,1,1,1,13,13,128,0
Relu,1,13,13,128,0,0,0,0,0,0,0,1,13,13,128,0
MaxPool,1,13,13,128,0,3,3,0,0,2,2,1,128,0,0,0
Mean,1,128,0,0,0,0,0,0,0,0,0,1,128,0,0,0
Reshape,1,128,0,0,0,0,0,0,0,0,0,-1,128,0,0,0
MatMul,-1,128,0,0,0,0,0,0,0,0,0,-1,2457,0,0,0
Relu,-1,2457,0,0,0,0,0,0,0,0,0,-1,2457,0,0,0
MatMul,-1,2457,0,0,0,0,0,0,0,0,0,-1,6553,0,0,0
Relu,-1,6553,0,0,0,0,0,0,0,0,0,-1,6553,0,0,0
MatMul,-1,6553,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,5,5,3,63,4,4,1,56,56,63,0
Relu,1,56,56,63,0,0,0,0,0,0,0,1,56,56,63,0
MaxPool,1,56,56,63,0,3,3,0,0,2,2,1,28,28,63,0
Conv2D,1,28,28,63,0,7,7,63,96,1,1,1,28,28,96,0
Relu,1,28,28,96,0,0,0,0,0,0,0,1,28,28,96,0
MaxPool,1,28,28,96,0,3,3,0,0,2,2,1,13,13,96,0
Conv2D,1,13,13,96,0,7,7,96,383,1,1,1,13,13,383,0
Relu,1,13,13,383,0,0,0,0,0,0,0,1,13,13,383,0
Conv2D,1,13,13,383,0,1,1,383,332,1,1,1,13,13,332,0
Relu,1,13,13,332,0,0,0,0,0,0,0,1,13,13,332,0
Conv2D,1,13,13,332,0,1,1,332,179,1,1,1,13,13,179,0
Relu,1,13,13,179,0,0,0,0,0,0,0,1,13,13,179,0
MaxPool,1,13,13,179,0,3,3,0,0,2,2,1,179,0,0,0
Mean,1,179,0,0,0,0,0,0,0,0,0,1,179,0,0,0
Reshape,1,179,0,0,0,0,0,0,0,0,0,-1,179,0,0,0
MatMul,-1,179,0,0,0,0,0,0,0,0,0,-1,5324,0,0,0
Relu,-1,5324,0,0,0,0,0,0,0,0,0,-1,5324,0,0,0
MatMul,-1,5324,0,0,0,0,0,0,0,0,0,-1,1638,0,0,0
Relu,-1,1638,0,0,0,0,0,0,0,0,0,-1,1638,0,0,0
MatMul,-1,1638,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,1,1,3,70,4,4,1,56,56,70,0
Relu,1,56,56,70,0,0,0,0,0,0,0,1,56,56,70,0
MaxPool,1,56,56,70,0,3,3,0,0,2,2,1,28,28,70,0
Conv2D,1,28,28,70,0,3,3,70,96,1,1,1,28,28,96,0
Relu,1,28,28,96,0,0,0,0,0,0,0,1,28,28,96,0
MaxPool,1,28,28,96,0,3,3,0,0,2,2,1,13,13,96,0
Conv2D,1,13,13,96,0,3,3,96,652,1,1,1,13,13,652,0
Relu,1,13,13,652,0,0,0,0,0,0,0,1,13,13,652,0
Conv2D,1,13,13,652,0,1,1,652,255,1,1,1,13,13,255,0
Relu,1,13,13,255,0,0,0,0,0,0,0,1,13,13,255,0
Conv2D,1,13,13,255,0,5,5,255,51,1,1,1,13,13,51,0
Relu,1,13,13,51,0,0,0,0,0,0,0,1,13,13,51,0
MaxPool,1,13,13,51,0,3,3,0,0,2,2,1,51,0,0,0
Mean,1,51,0,0,0,0,0,0,0,0,0,1,51,0,0,0
Reshape,1,51,0,0,0,0,0,0,0,0,0,-1,51,0,0,0
MatMul,-1,51,0,0,0,0,0,0,0,0,0,-1,6553,0,0,0
Relu,-1,6553,0,0,0,0,0,0,0,0,0,-1,6553,0,0,0
MatMul,-1,6553,0,0,0,0,0,0,0,0,0,-1,4505,0,0,0
Relu,-1,4505,0,0,0,0,0,0,0,0,0,-1,4505,0,0,0
MatMul,-1,4505,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,7,7,3,57,4,4,1,56,56,57,0
Relu,1,56,56,57,0,0,0,0,0,0,0,1,56,56,57,0
MaxPool,1,56,56,57,0,3,3,0,0,2,2,1,28,28,57,0
Conv2D,1,28,28,57,0,1,1,57,211,1,1,1,28,28,211,0
Relu,1,28,28,211,0,0,0,0,0,0,0,1,28,28,211,0
MaxPool,1,28,28,211,0,3,3,0,0,2,2,1,13,13,211,0
Conv2D,1,13,13,211,0,5,5,211,614,1,1,1,13,13,614,0
Relu,1,13,13,614,0,0,0,0,0,0,0,1,13,13,614,0
Conv2D,1,13,13,614,0,5,5,614,179,1,1,1,13,13,179,0
Relu,1,13,13,179,0,0,0,0,0,0,0,1,13,13,179,0
Conv2D,1,13,13,179,0,3,3,179,76,1,1,1,13,13,76,0
Relu,1,13,13,76,0,0,0,0,0,0,0,1,13,13,76,0
MaxPool,1,13,13,76,0,3,3,0,0,2,2,1,76,0,0,0
Mean,1,76,0,0,0,0,0,0,0,0,0,1,76,0,0,0
Reshape,1,76,0,0,0,0,0,0,0,0,0,-1,76,0,0,0
MatMul,-1,76,0,0,0,0,0,0,0,0,0,-1,5324,0,0,0
Relu,-1,5324,0,0,0,0,0,0,0,0,0,-1,5324,0,0,0
MatMul,-1,5324,0,0,0,0,0,0,0,0,0,-1,3686,0,0,0
Relu,-1,3686,0,0,0,0,0,0,0,0,0,-1,3686,0,0,0
MatMul,-1,3686,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,3,3,3,38,4,4,1,56,56,38,0
Relu,1,56,56,38,0,0,0,0,0,0,0,1,56,56,38,0
MaxPool,1,56,56,38,0,3,3,0,0,2,2,1,28,28,38,0
Conv2D,1,28,28,38,0,1,1,38,288,1,1,1,28,28,288,0
Relu,1,28,28,288,0,0,0,0,0,0,0,1,28,28,288,0
MaxPool,1,28,28,288,0,3,3,0,0,2,2,1,13,13,288,0
Conv2D,1,13,13,288,0,5,5,288,268,1,1,1,13,13,268,0
Relu,1,13,13,268,0,0,0,0,0,0,0,1,13,13,268,0
Conv2D,1,13,13,268,0,1,1,268,409,1,1,1,13,13,409,0
Relu,1,13,13,409,0,0,0,0,0,0,0,1,13,13,409,0
Conv2D,1,13,13,409,0,1,1,409,255,1,1,1,13,13,255,0
Relu,1,13,13,255,0,0,0,0,0,0,0,1,13,13,255,0
MaxPool,1,13,13,255,0,3,3,0,0,2,2,1,255,0,0,0
Mean,1,255,0,0,0,0,0,0,0,0,0,1,255,0,0,0
Reshape,1,255,0,0,0,0,0,0,0,0,0,-1,255,0,0,0
MatMul,-1,255,0,0,0,0,0,0,0,0,0,-1,1228,0,0,0
Relu,-1,1228,0,0,0,0,0,0,0,0,0,-1,1228,0,0,0
MatMul,-1,1228,0,0,0,0,0,0,0,0,0,-1,5734,0,0,0
Relu,-1,5734,0,0,0,0,0,0,0,0,0,-1,5734,0,0,0
MatMul,-1,5734,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,7,7,3,12,4,4,1,56,56,12,0
Relu,1,56,56,12,0,0,0,0,0,0,0,1,56,56,12,0
MaxPool,1,56,56,12,0,3,3,0,0,2,2,1,28,28,12,0
Conv2D,1,28,28,12,0,5,5,12,172,1,1,1,28,28,172,0
Relu,1,28,28,172,0,0,0,0,0,0,0,1,28,28,172,0
MaxPool,1,28,28,172,0,3,3,0,0,2,2,1,13,13,172,0
Conv2D,1,13,13,172,0,7,7,172,460,1,1,1,13,13,460,0
Relu,1,13,13,460,0,0,0,0,0,0,0,1,13,13,460,0
Conv2D,1,13,13,460,0,3,3,460,332,1,1,1,13,13,332,0
Relu,1,13,13,332,0,0,0,0,0,0,0,1,13,13,332,0
Conv2D,1,13,13,332,0,5,5,332,128,1,1,1,13,13,128,0
Relu,1,13,13,128,0,0,0,0,0,0,0,1,13,13,128,0
MaxPool,1,13,13,128,0,3,3,0,0,2,2,1,128,0,0,0
Mean,1,128,0,0,0,0,0,0,0,0,0,1,128,0,0,0
Reshape,1,128,0,0,0,0,0,0,0,0,0,-1,128,0,0,0
MatMul,-1,128,0,0,0,0,0,0,0,0,0,-1,819,0,0,0
Relu,-1,819,0,0,0,0,0,0,0,0,0,-1,819,0,0,0
MatMul,-1,819,0,0,0,0,0,0,0,0,0,-1,2867,0,0,0
Relu,-1,2867,0,0,0,0,0,0,0,0,0,-1,2867,0,0,0
MatMul,-1,2867,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,3,3,3,70,4,4,1,56,56,70,0
Relu,1,56,56,70,0,0,0,0,0,0,0,1,56,56,70,0
MaxPool,1,56,56,70,0,3,3,0,0,2,2,1,28,28,70,0
Conv2D,1,28,28,70,0,7,7,70,57,1,1,1,28,28,57,0
Relu,1,28,28,57,0,0,0,0,0,0,0,1,28,28,57,0
MaxPool,1,28,28,57,0,3,3,0,0,2,2,1,13,13,57,0
Conv2D,1,13,13,57,0,5,5,57,652,1,1,1,13,13,652,0
Relu,1,13,13,652,0,0,0,0,0,0,0,1,13,13,652,0
Conv2D,1,13,13,652,0,7,7,652,409,1,1,1,13,13,409,0
Relu,1,13,13,409,0,0,0,0,0,0,0,1,13,13,409,0
Conv2D,1,13,13,409,0,1,1,409,281,1,1,1,13,13,281,0
Relu,1,13,13,281,0,0,0,0,0,0,0,1,13,13,281,0
MaxPool,1,13,13,281,0,3,3,0,0,2,2,1,281,0,0,0
Mean,1,281,0,0,0,0,0,0,0,0,0,1,281,0,0,0
Reshape,1,281,0,0,0,0,0,0,0,0,0,-1,281,0,0,0
MatMul,-1,281,0,0,0,0,0,0,0,0,0,-1,2457,0,0,0
Relu,-1,2457,0,0,0,0,0,0,0,0,0,-1,2457,0,0,0
MatMul,-1,2457,0,0,0,0,0,0,0,0,0,-1,5324,0,0,0
Relu,-1,5324,0,0,0,0,0,0,0,0,0,-1,5324,0,0,0
MatMul,-1,5324,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,1,1,3,32,4,4,1,56,56,32,0
Relu,1,56,56,32,0,0,0,0,0,0,0,1,56,56,32,0
MaxPool,1,56,56,32,0,3,3,0,0,2,2,1,28,28,32,0
Conv2D,1,28,28,32,0,1,1,32,288,1,1,1,28,28,288,0
Relu,1,28,28,288,0,0,0,0,0,0,0,1,28,28,288,0
MaxPool,1,28,28,288,0,3,3,0,0,2,2,1,13,13,288,0
Conv2D,1,13,13,288,0,3,3,288,76,1,1,1,13,13,76,0
Relu,1,13,13,76,0,0,0,0,0,0,0,1,13,13,76,0
Conv2D,1,13,13,76,0,1,1,76,384,1,1,1,13,13,384,0
Relu,1,13,13,384,0,0,0,0,0,0,0,1,13,13,384,0
Conv2D,1,13,13,384,0,5,5,384,409,1,1,1,13,13,409,0
Relu,1,13,13,409,0,0,0,0,0,0,0,1,13,13,409,0
MaxPool,1,13,13,409,0,3,3,0,0,2,2,1,409,0,0,0
Mean,1,409,0,0,0,0,0,0,0,0,0,1,409,0,0,0
Reshape,1,409,0,0,0,0,0,0,0,0,0,-1,409,0,0,0
MatMul,-1,409,0,0,0,0,0,0,0,0,0,-1,5734,0,0,0
Relu,-1,5734,0,0,0,0,0,0,0,0,0,-1,5734,0,0,0
MatMul,-1,5734,0,0,0,0,0,0,0,0,0,-1,4095,0,0,0
Relu,-1,4095,0,0,0,0,0,0,0,0,0,-1,4095,0,0,0
MatMul,-1,4095,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,1,1,3,25,4,4,1,56,56,25,0
Relu,1,56,56,25,0,0,0,0,0,0,0,1,56,56,25,0
MaxPool,1,56,56,25,0,3,3,0,0,2,2,1,28,28,25,0
Conv2D,1,28,28,25,0,1,1,25,211,1,1,1,28,28,211,0
Relu,1,28,28,211,0,0,0,0,0,0,0,1,28,28,211,0
MaxPool,1,28,28,211,0,3,3,0,0,2,2,1,13,13,211,0
Conv2D,1,13,13,211,0,7,7,211,614,1,1,1,13,13,614,0
Relu,1,13,13,614,0,0,0,0,0,0,0,1,13,13,614,0
Conv2D,1,13,13,614,0,3,3,614,435,1,1,1,13,13,435,0
Relu,1,13,13,435,0,0,0,0,0,0,0,1,13,13,435,0
Conv2D,1,13,13,435,0,7,7,435,281,1,1,1,13,13,281,0
Relu,1,13,13,281,0,0,0,0,0,0,0,1,13,13,281,0
MaxPool,1,13,13,281,0,3,3,0,0,2,2,1,281,0,0,0
Mean,1,281,0,0,0,0,0,0,0,0,0,1,281,0,0,0
Reshape,1,281,0,0,0,0,0,0,0,0,0,-1,281,0,0,0
MatMul,-1,281,0,0,0,0,0,0,0,0,0,-1,819,0,0,0
Relu,-1,819,0,0,0,0,0,0,0,0,0,-1,819,0,0,0
MatMul,-1,819,0,0,0,0,0,0,0,0,0,-1,6553,0,0,0
Relu,-1,6553,0,0,0,0,0,0,0,0,0,-1,6553,0,0,0
MatMul,-1,6553,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,5,5,3,32,4,4,1,56,56,32,0
Relu,1,56,56,32,0,0,0,0,0,0,0,1,56,56,32,0
MaxPool,1,56,56,32,0,3,3,0,0,2,2,1,28,28,32,0
Conv2D,1,28,28,32,0,3,3,32,115,1,1,1,28,28,115,0
Relu,1,28,28,115,0,0,0,0,0,0,0,1,28,28,115,0
MaxPool,1,28,28,115,0,3,3,0,0,2,2,1,13,13,115,0
Conv2D,1,13,13,115,0,1,1,115,614,1,1,1,13,13,614,0
Relu,1,13,13,614,0,0,0,0,0,0,0,1,13,13,614,0
Conv2D,1,13,13,614,0,1,1,614,76,1,1,1,13,13,76,0
Relu,1,13,13,76,0,0,0,0,0,0,0,1,13,13,76,0
Conv2D,1,13,13,76,0,3,3,76,128,1,1,1,13,13,128,0
Relu,1,13,13,128,0,0,0,0,0,0,0,1,13,13,128,0
MaxPool,1,13,13,128,0,3,3,0,0,2,2,1,128,0,0,0
Mean,1,128,0,0,0,0,0,0,0,0,0,1,128,0,0,0
Reshape,1,128,0,0,0,0,0,0,0,0,0,-1,128,0,0,0
MatMul,-1,128,0,0,0,0,0,0,0,0,0,-1,2867,0,0,0
Relu,-1,2867,0,0,0,0,0,0,0,0,0,-1,2867,0,0,0
MatMul,-1,2867,0,0,0,0,0,0,0,0,0,-1,5734,0,0,0
Relu,-1,5734,0,0,0,0,0,0,0,0,0,-1,5734,0,0,0
MatMul,-1,5734,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
